padyam_id	meter	meter_class	satakam	split	text	gold_valid	violated	violated_raw	edit.pos	edit.old	edit.new	edit.direction	edit.line	edit.akshara	edit.word	edit.attested	violation.paada	violation.gana	violation.akshara	violation.observed	violation.aksharas	id	edit	violation
pdy-champakamaala-0172	champakamaala	vruttamu	""	train	దురితలతానుసారి భయదుఃఖకదంబము రామనామ భి\nకరతర హేతిచేఁదెగి వకావకలై చనకుండ నేర్చు నే\nదరికొని మండుచుండు శిఖదార్కొనినన్‌ శలభాదికీటకో\nత్కరము విలీనమై చనదె దాశరథీ! కరుణాపయోనిధీ!	false	["seq"]	["seq"]	36	ీ	ి	shorten	0	20	భి	true	0	6	18	U||	["నా","మ","భి"]	pdy-v-00128		
pdy-champakamaala-0173	champakamaala	vruttamu	""	train	హరిపదభక్తి నింద్రియజయాన్వితుఁ డుత్తముఁడింద్రియంబుల\nన్‌ మరుగక నిల్పనూదినను మధ్యముఁడింద్రియపారవశ్యుఁడై\nపరగినచో నికృష్టుడని పల్కగ దుర్మతినైన నన్ను నా\nదరమున నెట్లుకాచెదవొ దాశరథీ! కరుణాపయోనిధీ!	true	[]	[]														pdy-v-00129		
pdy-champakamaala-0174	champakamaala	vruttamu	""	train	వనకరిచిక్కె మైనసకు వాచవికిం జెడిపోయె మీనూ తా\nవినికికిఁ జిక్కెఁ జిల్వ గనువేఁదుఱు జెందెను లేళ్ళు తావిలో\nమనికినశించె దేఁటి తరమా యిరుమూఁటిని గెల్వనైదుసా\nధనములనీవె కావదగు దాశరథీ! కరుణాపయోనిధీ!	false	["seq"]	["seq"]	40	ు	ూ	lengthen	0	19	మీనూ	false	0	6	18	UUU	["మీ","నూ","తా"]	pdy-v-00130		
pdy-vutpalamaala-0118	vutpalamaala	vruttamu	""	dev	నీ సతి పెక్కుగల్ములిడ నేర్పరి లోక మకల్మషంబుగా\nనీ సుత సేయు పావనము నిర్మితి కార్యధురీణదక్షుఁడై\nనీ సుతుఁడిచ్చు నాయువులు నిన్ను భజించినఁ గల్గకుండునే\nదాసుల కీప్సితార్థములు దాశరథీ! కరుణాపయోనిధీ!	true	[]	[]														pdy-v-00131		
pdy-champakamaala-0177	champakamaala	vruttamu	""	dev	సిరిగలనాఁడు మైమఱచి చిక్కిననాఁడు దలంచీ పుణ్యము\nల్‌ పొరిఁబొరి సేయనైతినని పొక్కినఁగల్గునె గాలిచిచ్చుపైఁ\nగెరలినవేళఁ దప్పికొని కీడ్పడువేళ జలంబుగోరి త\nత్తరమునఁ ద్రవ్వినంగలదె దాశరథీ! కరుణాపయోనిధీ!	false	["seq"]	["seq"]	36	ి	ీ	lengthen	0	17	దలంచీ	false	0	5	15	|UU	["ద","లం","చీ"]	pdy-v-00132		
pdy-vutpalamaala-0122	vutpalamaala	vruttamu	""	test	జీవనమింకఁ బంకమునఁ జిక్కినమీను చలింపకెంతయు\nన్‌ దావుననిల్చి జీవనమె దద్దయుఁ గోరువిధంబు చొప్పడం\nదావలఁమైనగాని గుఱి దప్పనివాఁడు తరించువాఁడయా\nతావకభక్తియోగమున దాశరథీ! కరుణాపయోనిధీ!	true	[]	[]														pdy-v-00133		
pdy-champakamaala-0179	champakamaala	vruttamu	""	dev	భ్రమరము గీటకంబుఁగొని పాల్పడి ఝాంకరణోపకారియై\nభ్రమరముగా నొనర్చునని పల్కుటఁజేసి భవాది దుఃఖసం\nతమసమెడల్చి భక్తి సహితంబుగ జీవుని విశ్వరూప త\nత్త్వమును ధరించుటేమరుదు దాశరథీ! కరుణాపయోనిధీ!	true	[]	[]														pdy-v-00134		
pdy-saardulamu-0065	saardulamu	vruttamu	""	dev	అందెల్‌ చిన్నిపసిండిగజ్జియలు మ్రోయన్‌ మేఖలాఘంటిక\nల్‌ క్రందై మ్రోయఁగ రావిరేకనుదుటన్‌ గంపింప గోపార్భకు\nల్‌ వందారుల్‌ గన వెన్నముద్దలకు నై వర్తించు మీబాల్యపుం\nజందం బాదివిజుల్‌ నుతించుటలు కృష్ణా దేవకీనందనా.	true	[]	[]														pdy-v-00135		
pdy-mattebhamu-0145	mattebhamu	vruttamu	""	dev	సుకరంబై సూరసేవ్యమై సులభమై సువ్యక్తమై యుక్తమై\nప్రకటంబై పరమార్థమై ప్రమదమై ప్రద్యోతమై పథ్యమై\nయకలంకామృతమై యమోఘతరమై యానందమై యందమై\nసకలంబున్‌ భరియించు మీమహిమ కృష్ణా దేవకీనందనా.	false	["seq"]	["seq"]	9	ు	ూ	lengthen	0	4	సూరసేవ్యమై	false	0	1	3	UU|	["బై","సూ","ర"]	pdy-v-00136		
pdy-saardulamu-0068	saardulamu	vruttamu	""	test	చన్నే నిన్నును బాలుఁగాఁ దలఁచి యిచ్చం బూతనాకాంత దాఁ\nజన్నుల్నిండఁగఁ జేఁదుఁ బూసికొని యా చన్బాలు నీకిచ్చినం\nజన్నుంబాలకు లోనుగాక యసురన్‌ సాధించి యాయింతికి\nన్‌ సన్నన్‌ ముక్తి యొసంగితీవు భళి కృష్ణా దేవకీనందనా.	true	[]	[]														pdy-v-00137		
pdy-mattebhamu-0146	mattebhamu	vruttamu	""	train	విలసిల్లన్‌ పదియాఱువేలసతులన్‌ వీక్షించి వారిండ్ల లో\nపల వర్తించుచునుండి వీటఁ గల గోపస్త్రీలనెల్లన్‌ గడుం\nబలిమిన్‌ బట్టి రమించినాఁడవు భళీ ప్రాజ్ఞుండ వీవౌదు భూ\nస్థలి నీవేకద కొంటెదేవరవు కృష్ణా దేవకీనందనా.	true	[]	[]														pdy-v-00138		
pdy-mattebhamu-0153	mattebhamu	vruttamu	""	dev	నినునెవ్వాఁడు దలంచు నీమహిమ వర్ణింపంగ నెవ్వాఁడు నే\nర్పునఁబూనున్‌ నీనుగొల్చునట్టిఘనుఁ డాపుణ్యాత్ములోకైకమా\nన్యునిఁగా ధన్యునిఁగా వివేకనిధిఁగా నుద్యద్గుణాంభోధిఁగా\nననిశంబుం గొనియాడఁ గోరుదురు కృష్ణా దేవకీనందనా.	false	["seq"]	["seq"]	65	ి	ీ	lengthen	1	4	నీనుగొల్చునట్టిఘనుఁ	false	1	1	23	UU|	["ను","న్నీ","ను"]	pdy-v-00139		
pdy-saardulamu-0073	saardulamu	vruttamu	""	dev	మద్దు ల్గూల్చినలాగొ వేగ మనిలో మన్నించి గాండీవికి\nన్‌ బుద్దుల్‌ సెప్పినలాగొ మోదరసముప్పొంగన్‌ యశోదమ్మకు\nన్‌ ముద్దుల్గా నటియించులాగొ వరుసన్‌ మువ్వేళలన్‌ వేడుక\nన్‌ చద్దు ల్మెక్కి రహించులాగొ ధరఁ గృష్ణా దేవకీనందనా.	true	[]	[]														pdy-v-00140		
pdy-mattebhamu-0158	mattebhamu	vruttamu	""	train	చతూరంభోధిపరీత భూవలయరాజానేకకోటీర రం\nజితమాణిక్యవిరాజమానపద రాజీవుండు ధర్మాత్మజుం\nడతికారుణ్యముచేత మత్స్యపతికొ ల్వాసింపఁడే నీదు శా\nశ్వత కారుణ్యము గల్గునంతకును కృష్ణా దేవకీనందనా.	false	["seq"]	["seq"]	2	ు	ూ	lengthen	0	1	చతూరంభోధిపరీత	false	0	0	0	|UU	["చ","తూ","రం"]	pdy-v-00141		
pdy-mattebhamu-0170	mattebhamu	vruttamu	""	train	క్రతువుల్‌ నూఱోనరించి యింద్రపదవిన్గర్వించియింద్రాణికై\nధృతిఁదూలన్‌ మరుఁడేచఁగా నహుషుఁడద్దేవేంద్రుభోగానుసం\nగతిగాఁ గోరినకుంభసంభవుఁడు గిన్కన్‌ దిట్టినన్‌ జెందఁడే\nసతతంబున్‌ పెనుబాముచందమును కృష్ణా దేవకీనందనా.	false	["seq"]	["seq"]	14	ొ	ో	lengthen	0	4	నూఱోనరించి	false	0	1	3	UU|	["ల్నూ","ఱో","న"]	pdy-v-00142		
